0;0.000000;0.00;0
1;0.000000;0.00;0
2;0.000000;0.00;0
3;0.000000;0.00;0
4;0.000000;0.00;0
5;0.000000;0.00;0
6;0.000000;0.00;0
7;0.000000;0.00;0
8;0.000000;0.00;0
9;0.000000;0.00;0
10;0.000000;0.00;0
11;0.000000;0.00;0
12;0.000000;0.00;0
13;0.000000;0.00;0
14;0.000000;0.00;0
15;0.000000;0.00;0
16;0.000000;0.00;0
17;0.000000;0.00;0
18;0.000000;0.00;0
19;0.000000;0.00;0
20;0.000000;0.00;0
21;0.000000;0.00;0
22;0.000000;0.00;0
23;0.000000;0.00;0
24;0.000000;0.00;0
25;0.000000;0.00;0
26;0.000000;0.00;0
27;0.000000;0.00;0
28;0.000000;0.00;0
29;0.000000;0.00;0
30;0.000000;0.00;0
31;0.000000;0.00;0
0;0.500096;0.00;29625
1;0.500096;0.00;33143
2;0.500096;0.00;33143
3;0.500096;0.00;33143
4;0.500096;0.00;30184
5;0.500096;0.00;33143
6;0.500096;0.00;33143
7;0.500096;0.00;29843
8;0.500096;0.00;29492
9;0.500096;0.00;29561
10;0.500096;0.00;33143
11;0.500096;0.00;29577
12;0.500096;0.00;32119
13;0.500096;0.00;33143
14;0.500096;0.00;33143
15;0.500096;0.00;33143
16;0.500096;0.00;33143
17;0.500096;0.00;31515
18;0.500096;0.00;33143
19;0.500096;0.00;33143
20;0.500096;0.00;33398
21;0.500096;0.00;30356
22;0.500096;0.00;33143
23;0.500096;0.00;33143
24;0.500096;0.00;29562
25;0.500096;0.00;33398
26;0.500096;0.00;33398
27;0.500096;0.00;33143
28;0.500096;0.00;33143
29;0.500096;0.00;33143
30;0.500096;0.00;33143
31;0.500096;0.00;33143
0;1.000209;26597.99;42927
1;1.000209;16878.19;41584
2;1.000209;16878.19;41584
3;1.000209;26595.99;46444
4;1.000209;23368.72;41871
5;1.000209;16878.19;41584
6;1.000209;25000.35;45646
7;1.000209;23922.59;41807
8;1.000209;24550.45;41770
9;1.000209;27619.76;43374
10;1.000209;17388.07;41839
11;1.000209;25572.22;42366
12;1.000209;25574.22;44909
13;1.000209;17797.98;42044
14;1.000209;17184.12;41737
15;1.000209;16878.19;41584
16;1.000209;17282.09;41786
17;1.000209;22178.99;42607
18;1.000209;16878.19;41584
19;1.000209;17430.06;41860
20;1.000209;17390.07;42095
21;1.000209;22816.84;41767
22;1.000209;17030.15;41660
23;1.000209;21805.07;44048
24;1.000209;24550.45;41840
25;1.000209;17390.07;42095
26;1.000209;17390.07;42095
27;1.000209;17388.07;41839
28;1.000209;16878.19;41584
29;1.000209;16878.19;41584
30;1.000209;16878.19;41584
31;1.000209;17388.07;41839
0;1.500326;26595.78;56228
1;1.500326;27107.66;55141
2;1.500326;27107.66;55141
3;1.500326;18411.69;55652
4;1.500326;28067.43;55908
5;1.500326;28129.42;55652
6;1.500326;18985.56;55141
7;1.500326;27107.66;55364
8;1.500326;27107.66;55327
9;1.500326;25574.02;56164
10;1.500326;29665.06;56675
11;1.500326;26597.78;55668
12;1.500326;18413.69;54118
13;1.500326;26187.87;55141
14;1.500326;26801.73;55141
15;1.500326;27107.66;55141
16;1.500326;26703.75;55141
17;1.500326;27107.66;56164
18;1.500326;27107.66;55141
19;1.500326;27577.55;55652
20;1.500326;26597.78;55397
21;1.500326;27107.66;55324
22;1.500326;26955.69;55141
23;1.500326;22180.81;55141
24;1.500326;27107.66;55397
25;1.500326;26597.78;55397
26;1.500326;28643.30;56420
27;1.500326;29665.06;56675
28;1.500326;27107.66;55141
29;1.500326;28129.42;55652
30;1.500326;27107.66;55141
31;1.500326;29665.06;56675
0;2.000440;17901.92;65181
1;2.000440;25062.29;67675
2;2.000440;25062.29;67675
3;2.000440;27619.70;69465
4;2.000440;27107.82;69465
5;2.000440;27619.70;69465
6;2.000440;25062.29;67675
7;2.000440;19223.62;64978
8;2.000440;26084.05;68372
9;2.000440;17390.04;64861
10;2.000440;17901.92;65628
11;2.000440;17899.92;64620
12;2.000440;27107.82;67675
13;2.000440;27619.70;68954
14;2.000440;25062.29;67675
15;2.000440;25062.29;67675
16;2.000440;25062.29;67675
17;2.000440;26595.94;69465
18;2.000440;25062.29;67675
19;2.000440;27619.70;69465
20;2.000440;25060.29;67930
21;2.000440;18413.80;64533
22;2.000440;25062.29;67675
23;2.000440;25062.29;67675
24;2.000440;26595.94;68698
25;2.000440;25060.29;67930
26;2.000440;17899.92;65372
27;2.000440;17901.92;65628
28;2.000440;25062.29;67675
29;2.000440;27619.70;69465
30;2.000440;25062.29;67675
31;2.000440;17901.92;65628
0;2.500550;18411.95;74389
1;2.500550;22097.14;78726
2;2.500550;26222.23;80789
3;2.500550;16878.29;77906
4;2.500550;17390.17;78162
5;2.500550;16878.29;77906
6;2.500550;26596.15;80976
7;2.500550;28341.76;79152
8;2.500550;21705.22;79227
9;2.500550;28641.70;79185
10;2.500550;29153.59;80208
11;2.500550;28131.81;78689
12;2.500550;20457.50;77906
13;2.500550;17390.17;77651
14;2.500550;26596.15;80976
15;2.500550;17390.17;76372
16;2.500550;25274.44;80315
17;2.500550;16878.29;77906
18;2.500550;19435.72;77395
19;2.500550;16878.29;77906
20;2.500550;17390.17;76627
21;2.500550;27108.04;78090
22;2.500550;27617.92;81487
23;2.500550;26596.15;80976
24;2.500550;17902.06;77651
25;2.500550;17390.17;76627
26;2.500550;27108.04;78929
27;2.500550;29153.59;80208
28;2.500550;26596.15;80976
29;2.500550;18923.84;78929
30;2.500550;17390.17;76372
31;2.500550;29153.59;80208
0;3.000670;28131.25;88458
1;3.000670;23934.26;90696
2;3.000670;19809.25;90696
3;3.000670;28643.13;92231
4;3.000670;19435.34;87882
5;3.000670;28643.13;92231
6;3.000670;19435.34;90696
7;3.000670;17389.83;87849
8;3.000670;22792.53;90626
9;3.000670;20459.09;89417
10;3.000670;18925.46;89673
11;3.000670;18413.58;87898
12;3.000670;18925.46;87371
13;3.000670;27107.49;91208
14;3.000670;19435.34;90696
15;3.000670;28641.13;90696
16;3.000670;20757.02;90696
17;3.000670;28643.13;92231
18;3.000670;26595.62;90696
19;3.000670;28643.13;92231
20;3.000670;26085.74;89673
21;3.000670;26083.74;91135
22;3.000670;18413.58;90696
23;3.000670;19435.34;90696
24;3.000670;27107.49;91208
25;3.000670;26085.74;89673
26;3.000670;25061.99;91463
27;3.000670;19947.21;90184
28;3.000670;19435.34;90696
29;3.000670;26597.62;92231
30;3.000670;28641.13;90696
31;3.000670;18925.46;89673
0;3.500784;18411.80;97666
1;3.500784;17901.92;99649
2;3.500784;27619.70;104509
3;3.500784;17899.92;101183
4;3.500784;27107.82;101439
5;3.500784;17899.92;101183
6;3.500784;17901.92;99649
7;3.500784;27107.82;101406
8;3.500784;24552.40;102905
9;3.500784;25574.17;102207
10;3.500784;28641.47;103997
11;3.500784;28129.59;101966
12;3.500784;27617.70;101183
13;3.500784;19435.57;100928
14;3.500784;18923.69;100160
15;3.500784;17901.92;99649
16;3.500784;23170.72;102284
17;3.500784;17899.92;101183
18;3.500784;17901.92;99649
19;3.500784;17899.92;101183
20;3.500784;25062.29;102207
